locus_tag	gene_name	description	type	genes	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_003485	ptsI	phosphoenolpyruvate-protein phosphotransferase PtsI	CDS	EKN05_003485	-1.47734111915089	2.41110335593831	0.252973183056198	0.302747671840872	0.518919187938997
EKN05_017455	cadB	cadaverine/lysine antiporter	pseudo	EKN05_017455	0.143705074979639	8.03686369955275	0.25354026021837	0.303341546313233	0.518068103705502
EKN05_021090	sbp	sulfate ABC transporter substrate-binding protein	CDS	EKN05_021090	-0.214555620778085	6.38378225390788	0.254250265854238	0.304106044242416	0.51697494797477
EKN05_002015	cysD	sulfate adenylyltransferase subunit 2	CDS	EKN05_002015	0.147404583398972	7.44313165978817	0.25491991269034	0.304821855945277	0.51595389699079
EKN05_005400	rfbC	dTDP-4-dehydrorhamnose 3	CDS	EKN05_005400	0.116825243081222	8.14675988036718	0.255189666410915	0.305059227127733	0.515615834365896
EKN05_005250	udk	uridine kinase	CDS	EKN05_005250	0.184349990513882	7.00499237562182	0.255964614265394	0.305900217215858	0.514420214628218
EKN05_022275	slyD	peptidylprolyl isomerase	CDS	EKN05_022275	-0.246255782290724	5.99751369298569	0.256420595851037	0.306359651627829	0.513768432999142
EKN05_015520	EKN05_015520	acyltransferase	CDS	EKN05_015520	-0.245907405750951	6.26136234827577	0.257359851756726	0.307344323115276	0.512374804220297
EKN05_020335	rep	ATP-dependent DNA helicase Rep	CDS	EKN05_020335	2.73398673323026	3.10270713115411	0.257388309829841	0.307344323115276	0.512374804220297
EKN05_018545	zraS	two-component system sensor histidine kinase ZraS	CDS	EKN05_018545	-0.181128138578016	7.02028525407723	0.257931109584802	0.307906610326769	0.511580987298092
EKN05_015065	EKN05_015065	murein L	CDS	EKN05_015065	-0.112377361206931	8.27421969890809	0.258574247311707	0.308588329707004	0.510620502251118
EKN05_000330	mdaB	NADPH:quinone oxidoreductase MdaB	CDS	EKN05_000330	-0.158031371025596	7.27792542343089	0.260602715111452	0.310922492646207	0.507347859240853
EKN05_017825	EKN05_017825	N-acetylneuraminic acid outer membrane channel protein NanC	CDS	EKN05_017825	-0.0957917956477315	9.54686256661432	0.261109512106918	0.311440370708029	0.50662509234809
EKN05_006830	EKN05_006830	host-nuclease inhibitor protein Gam	CDS	EKN05_006830	-0.456562849721513	4.51725828991747	0.261200824695366	0.311462526133544	0.506594198354505
EKN05_018120	tyrB	aromatic amino acid transaminase	CDS	EKN05_018120	0.128594417872255	8.24946702159634	0.261943810870238	0.312261525096426	0.505481523511357
EKN05_012635	EKN05_012635	hydratase	CDS	EKN05_012635	-0.0927515891909294	9.17031103564065	0.262229331946004	0.312514889895016	0.505129285695307
EKN05_019605	EKN05_019605	IS3-like element IS2 family transposase	CDS	EKN05_019605	0.273888922484652	5.84455191074311	0.262395684267602	0.312626132452385	0.504974722076536
EKN05_016750	trpR	trp operon repressor	CDS	EKN05_016750	0.33444972974142	5.25888055064484	0.263204410958197	0.313502444429208	0.503759068555825
EKN05_011010	EKN05_011010	IS3 family transposase	pseudo	EKN05_011010	0.591864462827394	3.82557939268994	0.263326965931265	0.3135611980305	0.503677684902938
EKN05_014320	recR	recombination protein RecR	CDS	EKN05_014320	0.486266940348012	4.34725165009768	0.263420707358883	0.313585618268206	0.503643863238816
EKN05_001910	EKN05_001910	four-carbon acid sugar kinase family protein	pseudo	EKN05_001910	-0.629843592587545	4.03010819309408	0.265292343214652	0.315725907072024	0.500689780360574
EKN05_019770	EKN05_019770	hypothetical protein	CDS	EKN05_019770	-0.167177347218859	6.98589381965677	0.265874160178526	0.316330412304654	0.499859052595302
EKN05_006085	yedF	putative sulfurtransferase YedF	CDS	EKN05_006085	0.230592763814288	6.2105924402659	0.266604094692924	0.317110759298639	0.498789022480143
EKN05_023055	argG	argininosuccinate synthase	CDS	EKN05_023055	-0.121024765742859	8.06662593954442	0.266726428627103	0.317168166448557	0.498710408458812
EKN05_014800	yaiA	protein YaiA	CDS	EKN05_014800	-0.31413037698731	5.30374834584365	0.268111904429655	0.318727144577397	0.496580948016178
EKN05_011800	ihfB	integration host factor subunit beta	CDS	EKN05_011800	0.467777833267787	5.00369327304323	0.268635507309146	0.319260960948588	0.495854183499874
EKN05_020030	bglG	transcriptional antiterminator BglG	CDS	EKN05_020030	-0.0746357563611539	10.1704639008564	0.26911416616369	0.319741081995816	0.495201559731305
EKN05_007400	EKN05_007400	EAL domain-containing protein	pseudo	EKN05_007400	0.240101751140586	6.03954778547576	0.269209164117864	0.319765226283688	0.495168766525478
EKN05_013450	sucD	succinate--CoA ligase subunit alpha	CDS	EKN05_013450	-0.380914111044023	5.42831414330831	0.269822818741092	0.320405243995939	0.494300384535796
EKN05_007530	EKN05_007530	MFS transporter	pseudo	EKN05_007530	-0.10010791150975	9.48375701227597	0.270315915481392	0.320901788214949	0.493627862805646
EKN05_007450	EKN05_007450	ATP-binding cassette domain-containing protein	pseudo	EKN05_007450	0.130851284471313	8.13079502286799	0.270447334282262	0.320968815242973	0.493537160821918
EKN05_003365	EKN05_003365	hypothetical protein	CDS	EKN05_003365	-0.241832438905519	6.20264018006355	0.270724295342845	0.321208487852053	0.493212987121234
EKN05_018965	EKN05_018965	DUF406 domain-containing protein	CDS	EKN05_018965	-0.0809393997105302	9.00808586563692	0.271540201110733	0.322087296719158	0.492026403629754
EKN05_006330	EKN05_006330	hypothetical protein	CDS	EKN05_006330	-0.313841351561821	5.12728948533136	0.274451160384819	0.325355689873014	0.487641593851455
EKN05_014220	fetB	iron export ABC transporter permease subunit FetB	CDS	EKN05_014220	0.0882677988629588	9.21308328190343	0.274491779198111	0.325355689873014	0.487641593851455
EKN05_015175	EKN05_015175	DNA-binding protein	CDS	EKN05_015175	-0.174089113916719	7.00148372004685	0.274523612216535	0.325355689873014	0.487641593851455
EKN05_006920	EKN05_006920	HlyD family secretion protein	CDS	EKN05_006920	0.15229322989519	7.61535118733139	0.275241485971035	0.326116226598774	0.486627591421021
EKN05_011310	EKN05_011310	IS1 family transposase	pseudo	EKN05_011310	-0.575201677201476	3.82365583590838	0.275836976134252	0.326731378093185	0.485809155459235
EKN05_009505	tpx	thiol peroxidase	CDS	EKN05_009505	0.168259324506257	7.21803195435348	0.277007091915374	0.328026650326778	0.484090870862458
EKN05_008970	msrB	peptide-methionine (R)-S-oxide reductase	CDS	EKN05_008970	0.286089740074828	5.93433983138613	0.278233706959374	0.329388093226441	0.482292103829029
EKN05_014575	EKN05_014575	GNAT family acetyltransferase	CDS	EKN05_014575	-0.335227612185508	5.47960326469774	0.278788882786839	0.329954117217591	0.481546448075538
EKN05_006700	znuB	zinc ABC transporter permease subunit ZnuB	CDS	EKN05_006700	-0.440100804522849	4.67067073811233	0.279123632178601	0.330259019891895	0.481145312287899
EKN05_020085	EKN05_020085	IS4 family transposase	CDS	EKN05_020085	0.39367017731251	4.80312105333221	0.279279655295192	0.330352343639229	0.481022607802312
EKN05_021650	nikA	nickel ABC transporter	CDS	EKN05_021650	-0.133463811668102	7.80731199121242	0.279390636493097	0.330392351688329	0.480970014795967
EKN05_007695	ydhB	LysR family transcriptional regulator	CDS	EKN05_007695	0.218550293191718	6.36728875689954	0.28091598171169	0.332104426750264	0.478725335481412
EKN05_023115	mtr	tryptophan permease	CDS	EKN05_023115	0.173457854296311	6.99283099332718	0.281568979608664	0.332784535104692	0.47783686409631
EKN05_011575	pqiB	intermembrane transport protein PqiB	CDS	EKN05_011575	-0.148560034050298	7.27431088483292	0.281705078417996	0.332847421322195	0.47775480332063
EKN05_016045	EKN05_016045	IS1 family transposase	pseudo	EKN05_016045	0.492549676883248	4.22817685568737	0.281777651166034	0.332847421322195	0.47775480332063
EKN05_012720	EKN05_012720	transcriptional regulator	CDS	EKN05_012720	0.40933790512734	4.66551114429616	0.283187240230229	0.334420232395434	0.475707455659199
EKN05_019400	waaJ	UDP-glucose--(galactosyl) LPS alpha1	CDS	EKN05_019400	1.93544874054826	6.35355101908915	0.283370891273602	0.334544845997674	0.475545656479549
EKN05_020650	tatA	Sec-independent protein translocase subunit TatA	CDS	EKN05_020650	0.403649168300233	4.92021781322967	0.284376540107221	0.335639565804608	0.474126849399417
EKN05_012725	ydaT	hypothetical protein	pseudo	EKN05_012725	0.165298856696555	6.82820485865735	0.284720486644512	0.335952913698484	0.473721587949194
EKN05_012365	EKN05_012365	Cof-type HAD-IIB family hydrolase	CDS	EKN05_012365	0.21533347059418	6.25547536762504	0.285563941465113	0.336855316075376	0.472556594447615
EKN05_013305	kdpF	K(+)-transporting ATPase subunit F	CDS	EKN05_013305	-0.217228391508064	6.07111563337353	0.287043054951705	0.338506846957642	0.470432542441619
EKN05_015255	EKN05_015255	IS4 family transposase	CDS	EKN05_015255	0.513799677095031	4.06170715205399	0.287164419242253	0.33855672995466	0.470368548715997
EKN05_005165	EKN05_005165	DUF1508 domain-containing protein	CDS	EKN05_005165	0.26203601112182	5.88796781031754	0.288531474280988	0.339981225336046	0.468545065187409
EKN05_012480	EKN05_012480	DUF1471 domain-containing protein	CDS	EKN05_012480	0.469238127807998	4.53694488141167	0.291859245813754	0.343713226230609	0.463803755705513
EKN05_002120	EKN05_002120	phage minor tail protein L	CDS	EKN05_002120	-0.606436272045823	3.29607179488741	0.293007403582512	0.344970498251394	0.462218044041127
EKN05_015110	EKN05_015110	RNA ligase RtcB family protein	CDS	EKN05_015110	0.101160504485273	8.44902363224001	0.293506767265063	0.345463435247114	0.46159791272036
EKN05_015460	EKN05_015460	hypothetical protein	CDS	EKN05_015460	-0.528086941836567	4.44140978152834	0.294438419792412	0.346464774265213	0.460340914356413
EKN05_022135	EKN05_022135	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	CDS	EKN05_022135	-0.140165887219342	7.37649168236693	0.294781709629992	0.346773428746051	0.45995418740998
EKN05_015320	EKN05_015320	DUF2737 family protein	CDS	EKN05_015320	-0.391463478410763	5.53089413951608	0.296105531543994	0.34823506895671	0.458127495460275
EKN05_005255	dcd	dCTP deaminase	CDS	EKN05_005255	-0.685256035991399	3.80915529004792	0.297374093614083	0.349630935984488	0.45639014716765
EKN05_008870	EKN05_008870	DUF1266 domain-containing protein	pseudo	EKN05_008870	0.290682501154777	6.70016874020132	0.299276977954372	0.351771622179693	0.453739198499545
EKN05_006970	uspF	universal stress protein UspF	CDS	EKN05_006970	-0.136958499506416	7.573701124965	0.301722527133072	0.354451539419428	0.450443133122329
EKN05_004585	yejB	microcin C ABC transporter permease YejB	CDS	EKN05_004585	-0.17000285845221	6.77691811891127	0.305722456772211	0.359051991195449	0.444842660462231
EKN05_017165	yjfN	protease activator YjfN	CDS	EKN05_017165	0.283460384411868	5.25208924123633	0.305958200768065	0.359230330597438	0.444627002029798
EKN05_007420	gadB	glutamate decarboxylase	CDS	EKN05_007420	0.12023043635669	8.14931314420936	0.30731998167414	0.360730307436586	0.442817368079406
EKN05_004190	menE	o-succinylbenzoate--CoA ligase	CDS	EKN05_004190	0.197390610370235	6.33680111608604	0.307794949319423	0.361188811451294	0.442265711293813
EKN05_009235	EKN05_009235	hypothetical protein	pseudo	EKN05_009235	-0.219253895810437	5.87963746675111	0.310544305144186	0.36431526428148	0.438522632067614
EKN05_021350	ghrB	glyoxylate/hydroxypyruvate reductase GhrB	CDS	EKN05_021350	0.164417331208765	7.30269321058065	0.310695268309223	0.36439253325119	0.438430530713939
EKN05_018985	gadX	DNA-binding transcriptional regulator GadX	CDS	EKN05_018985	0.061082521716344	10.3340364190475	0.311118158389488	0.364788596446821	0.437958746488436
EKN05_006665	nudB	dihydroneopterin triphosphate diphosphatase	CDS	EKN05_006665	-0.288808936028247	5.25106620751506	0.311315112864059	0.364919603964934	0.437802805133293
EKN05_019235	mtlA	PTS mannitol transporter subunit IICBA	CDS	EKN05_019235	-0.0787272001008612	8.79936188710244	0.311764906187539	0.365346833140405	0.437294652806537
EKN05_020205	rbsA	ribose ABC transporter ATP-binding protein RbsA	pseudo	EKN05_020205	0.104924957767232	8.38002153069198	0.311911434256167	0.365418539393955	0.437209422631421
EKN05_015700	EKN05_015700	endonuclease/exonuclease/phosphatase family protein	CDS	EKN05_015700	0.144241535116471	7.19142729287128	0.312161719114922	0.365611729007138	0.436979880330517
EKN05_005850	msrP	protein-methionine-sulfoxide reductase catalytic subunit MsrP	pseudo	EKN05_005850	0.134934523861276	7.30975072901416	0.313862054245394	0.367502684243582	0.434739484476607
EKN05_007920	malX	PTS maltose transporter subunit IICB	CDS	EKN05_007920	-0.156143799167375	7.65130252746852	0.314702242643589	0.368385730727132	0.433697200371189
EKN05_001160	ygdR	lipoprotein YgdR	CDS	EKN05_001160	0.310396364912357	5.02407181792766	0.315553651576807	0.369281425540281	0.4326425363464
EKN05_010865	flgM	anti-sigma-28 factor FlgM	CDS	EKN05_010865	-0.795290031721633	3.43913872026035	0.316315020293867	0.370006357671637	0.431790813560064
EKN05_005465	hisI	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	CDS	EKN05_005465	0.196512645888744	6.302112626553	0.316345930741678	0.370006357671637	0.431790813560064
EKN05_022120	yhfV	phosphotriesterase-related protein	CDS	EKN05_022120	-0.125376676672346	7.505680835303	0.316890706680084	0.370492630455789	0.431220426238543
EKN05_020545	EKN05_020545	hypothetical protein	CDS	EKN05_020545	-0.275028175555178	5.84983848143898	0.318065924246282	0.37161208393522	0.429910172232059
EKN05_005560	sbcB	exodeoxyribonuclease I	CDS	EKN05_005560	0.12499928339109	8.09431270394604	0.318200091163691	0.371667427813127	0.429845497932696
EKN05_010415	EKN05_010415	IS1 family transposase	pseudo	EKN05_010415	-0.467290404544405	4.1581137966549	0.31896467509325	0.372458887032806	0.428921658808839
EKN05_008180	ydeA	L-arabinose transporter	CDS	EKN05_008180	0.118681551658025	7.61963843889998	0.320058827299948	0.373532815071785	0.427671239153578
EKN05_011545	ompA	porin OmpA	CDS	EKN05_011545	0.18727470149974	6.95463159721702	0.320923444751774	0.374439833903841	0.426617956076007
EKN05_017265	queG	tRNA epoxyqueuosine(34) reductase QueG	CDS	EKN05_017265	0.131450683451176	7.45651238780476	0.323747533795861	0.377550403682571	0.423025061041515
EKN05_000880	scpA	methylmalonyl-CoA mutase	CDS	EKN05_000880	-0.131107700981394	7.79884364318801	0.323765782887062	0.377550403682571	0.423025061041515
EKN05_005125	gatB	PTS galactitol transporter subunit IIB	CDS	EKN05_005125	-0.240770879901922	6.38448348581194	0.324248816683536	0.378010735921291	0.42249586554594
EKN05_006285	motB	motility protein MotB	CDS	EKN05_006285	0.184001308726978	6.22553575572572	0.325285385117849	0.379115955110133	0.421227937888314
EKN05_023020	rlmE	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	CDS	EKN05_023020	1.93382333916666	3.59373716044851	0.326374473782062	0.38028176781899	0.419894495849043
EKN05_010310	umuD	translesion error-prone DNA polymerase V autoproteolytic subunit	CDS	EKN05_010310	0.219480703324446	6.25706755850393	0.326681298167472	0.380535723273427	0.41960456703458
EKN05_000955	gcvH	glycine cleavage system protein GcvH	CDS	EKN05_000955	0.403889163554592	4.6027391390371	0.32765604403082	0.381567359407118	0.418428783432496
EKN05_012220	EKN05_012220	transporter	CDS	EKN05_012220	0.0831407012395945	8.41518606305513	0.328929536120261	0.38294624080124	0.41686218937885
EKN05_019355	yibD	glycosyltransferase	CDS	EKN05_019355	0.0636204283626124	9.43302188254225	0.329073780533684	0.383010037576851	0.416789844289561
EKN05_005265	yegH	TerC family protein	CDS	EKN05_005265	-0.104535390385127	7.90272938766072	0.329779836167062	0.383727515887869	0.415977057799839
EKN05_013415	sdhC	succinate dehydrogenase cytochrome b556 subunit	CDS	EKN05_013415	0.698920035762704	3.23611162344446	0.330004875390593	0.383885052002858	0.415798798429781
EKN05_021480	prlC	oligopeptidase A	CDS	EKN05_021480	-0.108516335514572	7.84333466300358	0.330274838700161	0.384094747233593	0.415561632077376
EKN05_016295	ftsI	peptidoglycan glycosyltransferase FtsI	CDS	EKN05_016295	0.511698408834769	3.81012420243047	0.330992319947501	0.384824630468423	0.414737138988196
EKN05_020000	EKN05_020000	hypothetical protein	CDS	EKN05_020000	-0.121869036032799	7.58317156640808	0.331099994844684	0.384845325169635	0.414713784576406
EKN05_019685	EKN05_019685	hypothetical protein	CDS	EKN05_019685	-0.0921490245276312	8.25592987436082	0.331284639097116	0.384955447656405	0.414589530119013
EKN05_007720	ydhO	endopeptidase	CDS	EKN05_007720	-0.123940476786284	7.6208145951026	0.332210073337395	0.385867247350492	0.413562083047197
EKN05_003935	cvpA	colicin V production protein	CDS	EKN05_003935	0.1946983301816	6.68722453887646	0.332249542499128	0.385867247350492	0.413562083047197
EKN05_002635	lepA	elongation factor 4	CDS	EKN05_002635	-0.867355257107278	5.28489933852859	0.333669226430483	0.387410961923896	0.411828094934137
EKN05_021900	EKN05_021900	RtcB family protein	CDS	EKN05_021900	-0.079743163602119	8.66061965318088	0.334235201082448	0.387962898084859	0.411209805146672
EKN05_019700	EKN05_019700	NCS2 family permease	CDS	EKN05_019700	0.0657405438151404	9.49305308233473	0.33445717334908	0.388115343165517	0.411039188178805
EKN05_015585	EKN05_015585	hypothetical protein	CDS	EKN05_015585	-0.199161474381799	6.70265058116235	0.335177603366918	0.388845976054496	0.410222390951804
EKN05_018595	thiE	thiamine phosphate synthase	CDS	EKN05_018595	0.169919038651286	6.6552970421344	0.335497254921333	0.389111388291752	0.409926058325301
EKN05_007015	ldhA	D-lactate dehydrogenase	CDS	EKN05_007015	-0.191206491605035	6.21880030623257	0.33691025090379	0.390644379737348	0.408218419573053
EKN05_003765	yfdC	hypothetical protein	CDS	EKN05_003765	0.119657451654107	7.4799272992906	0.337531844476241	0.39125916568686	0.407535475488688
EKN05_021635	nikD	nickel import ATP-binding protein NikD	CDS	EKN05_021635	-0.154173116163748	7.00665814267922	0.339853402950599	0.393843645855065	0.404676156903674
EKN05_018850	gldA	bifunctional L-1	pseudo	EKN05_018850	-0.17435984786823	6.52404161713817	0.340475735202431	0.394458089322729	0.403999133247424
EKN05_020225	rbsR	transcriptional regulator RbsR	CDS	EKN05_020225	0.0977189588846515	7.89664551683853	0.342963975152677	0.397233362619357	0.400954283356374
EKN05_018080	zur	zinc uptake transcriptional repressor Zur	CDS	EKN05_018080	-0.141194046970648	7.3392868125866	0.345226167258858	0.399637320411579	0.398333961657298
EKN05_011605	pyrD	quinone-dependent dihydroorotate dehydrogenase	CDS	EKN05_011605	0.0949345121704871	8.65630786849691	0.346575962309857	0.401091424489407	0.396756623325616
EKN05_022140	phoB	transcriptional regulator PhoB	CDS	EKN05_022140	0.235875352068411	5.71220520609802	0.347034025541443	0.401456302732941	0.396361719413296
EKN05_023175	diaA	DnaA initiator-associating protein DiaA	CDS	EKN05_023175	-0.579508240796493	4.31342304531526	0.347078755889152	0.401456302732941	0.396361719413296
EKN05_017220	hflC	protease modulator HflC	CDS	EKN05_017220	-0.360290222576676	5.29907389696952	0.350235256499053	0.404997939057236	0.392547186805942
EKN05_007845	dtpA	dipeptide/tripeptide permease DtpA	CDS	EKN05_007845	0.15240405569302	6.96865632584807	0.351462113471997	0.40630690331725	0.391145798773468
EKN05_006965	ttcA	tRNA 2-thiocytidine(32) synthetase TtcA	CDS	EKN05_006965	-0.136597088222764	7.27664499365369	0.351804757699806	0.406585275784734	0.390848353098934
EKN05_022245	EKN05_022245	YheU family protein	CDS	EKN05_022245	-0.210055546838241	5.90267687890151	0.351892814586227	0.406585275784734	0.390848353098934
EKN05_011355	ymcE	protein YmcE	CDS	EKN05_011355	-0.144139152354591	7.0869612845313	0.352924476156699	0.407494666301591	0.389878071368045
EKN05_002940	hscA	Fe-S protein assembly chaperone HscA	CDS	EKN05_002940	-0.46400254287739	4.55279731704059	0.352979877060957	0.407494666301591	0.389878071368045
EKN05_014450	ybaO	Lrp/AsnC family transcriptional regulator	CDS	EKN05_014450	-0.282343764062623	5.32716095113231	0.353060535258969	0.407494666301591	0.389878071368045
EKN05_012870	EKN05_012870	hypothetical protein	CDS	EKN05_012870	-0.147237199129905	7.08158921924137	0.353880688707315	0.408331206964355	0.388987427584951
EKN05_023230	yhaU	MFS transporter	CDS	EKN05_023230	0.127736624404416	7.29101219579768	0.354584058472671	0.409032580382537	0.388242098064004
EKN05_017540	EKN05_017540	YtfJ family protein	CDS	EKN05_017540	-0.101081989154803	8.10180596834284	0.355250318695261	0.409690779599544	0.387543810062233
EKN05_004375	EKN05_004375	alpha-2-macroglobulin	pseudo	EKN05_004375	0.221271816078663	5.69736145076523	0.35537854914682	0.409728311105731	0.387504026449108
EKN05_020525	yigB	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	CDS	EKN05_020525	0.189057500772258	6.10542888762496	0.358399532028046	0.413040170962016	0.38400770820138
EKN05_014215	cnoX	chaperedoxin	CDS	EKN05_014215	0.122238467565548	7.36143876401999	0.358444015715752	0.413040170962016	0.38400770820138
EKN05_011105	EKN05_011105	DUF1097 domain-containing protein	CDS	EKN05_011105	0.130733778164916	7.16688929904755	0.35856438069521	0.413067710017996	0.383978752999938
EKN05_003790	fadI	acetyl-CoA C-acyltransferase FadI	CDS	EKN05_003790	0.150163225728911	7.37238987358546	0.359684841362816	0.414247038922963	0.382740587275587
EKN05_016800	deoB	phosphopentomutase	CDS	EKN05_016800	-0.207097971618763	6.34255271739156	0.359972630579583	0.414467008373696	0.382510033633602
EKN05_009290	EKN05_009290	phage tail protein	pseudo	EKN05_009290	0.283166343209592	5.56501151761757	0.360279912838412	0.414709297519914	0.382256227919487
EKN05_015605	EKN05_015605	DUF1327 domain-containing protein	CDS	EKN05_015605	-0.183480483310095	6.29004937093019	0.360955621841497	0.41537542938062	0.381559196775435
EKN05_011675	EKN05_011675	aliphatic sulfonate ABC transporter	CDS	EKN05_011675	-0.548070460262412	3.3268292770181	0.361130841332117	0.415442497354852	0.381489079725123
EKN05_006675	ruvC	crossover junction endodeoxyribonuclease RuvC	CDS	EKN05_006675	0.611659384492703	4.2506685427311	0.361207944337252	0.415442497354852	0.381489079725123
EKN05_000825	epd	erythrose-4-phosphate dehydrogenase	CDS	EKN05_000825	-0.149328017032774	6.76189402274946	0.361366341673133	0.415513070634897	0.381415310230465
EKN05_019745	tisB	type I toxin-antitoxin system toxin TisB	CDS	EKN05_019745	-0.458818019164115	4.59550483183983	0.363923331595737	0.418340860642402	0.378469714465837
EKN05_006020	fliG	flagellar motor switch protein FliG	CDS	EKN05_006020	0.197423728563948	6.14862287975858	0.365760790843583	0.420227450064992	0.376515582052911
EKN05_020150	atpA	F0F1 ATP synthase subunit alpha	CDS	EKN05_020150	1.93575828844353	3.05867268434883	0.366655768701933	0.42114270428693	0.375570718456647
EKN05_022630	yhdJ	adenine-specific DNA-methyltransferase	CDS	EKN05_022630	0.136510887467366	6.93139431857666	0.367188755709935	0.421641794569574	0.375056346914798
EKN05_012745	EKN05_012745	DUF977 family protein	CDS	EKN05_012745	-0.450813437220819	3.69489249003821	0.367627803752862	0.42203277631897	0.374653819129081
EKN05_020050	pstC	phosphate ABC transporter permease PstC	CDS	EKN05_020050	-0.110813341625705	7.78029062132514	0.368652648468743	0.423095856537968	0.373561227780282
EKN05_007865	rsxG	electron transport complex subunit RsxG	CDS	EKN05_007865	-0.204827438527162	6.18462958724823	0.368873478411536	0.423235861349999	0.37341754105184
EKN05_022865	arcB	aerobic respiration two-component sensor histidine kinase ArcB	CDS	EKN05_022865	-0.551456362205148	4.42844708756674	0.369632110250266	0.423879136607295	0.372757958943245
EKN05_008090	clcB	voltage-gated ClC-type chloride channel ClcB	CDS	EKN05_008090	-0.160343413885146	6.54506373522271	0.372907293235866	0.427520489862377	0.369043065916116
EKN05_007770	EKN05_007770	aldo/keto reductase family oxidoreductase	CDS	EKN05_007770	0.204415367140102	5.75543566983245	0.373795430282581	0.428423991560495	0.368126216853747
EKN05_017820	yjhT	N-acetylneuraminate epimerase	CDS	EKN05_017820	-0.0512362206015033	10.7529187486644	0.374731729808041	0.429365670428282	0.367172682162396
EKN05_001005	xerD	tyrosine recombinase XerD	CDS	EKN05_001005	-0.850231585153395	4.3951645852449	0.374817579649911	0.429365670428282	0.367172682162396
EKN05_001555	stpA	DNA-binding protein StpA	CDS	EKN05_001555	0.0793784829676212	8.9897093371784	0.375391250678421	0.429907819043862	0.366624655983895
EKN05_008545	aroH	3-deoxy-7-phosphoheptulonate synthase AroH	CDS	EKN05_008545	0.130631087298334	6.93967497560821	0.375586057575585	0.430015908700175	0.366515477134608
EKN05_015045	ykfE	C-lysozyme inhibitor	CDS	EKN05_015045	-0.132170688878538	7.76333802429311	0.376972667192417	0.431480787774988	0.365038537026555
EKN05_020200	EKN05_020200	IS1 family transposase	pseudo	EKN05_020200	-0.44183497443725	3.84919416365309	0.377067049942551	0.431480787774988	0.365038537026555
EKN05_013430	sdhB	succinate dehydrogenase iron-sulfur subunit	CDS	EKN05_013430	-0.368313427599014	4.51223092022193	0.377283271554754	0.431612869034853	0.364905614805849
EKN05_021605	rbbA	ribosome-associated ATPase	CDS	EKN05_021605	0.10988994675506	7.95730686238678	0.378535337341731	0.432929571179832	0.363582748763862
EKN05_012115	EKN05_012115	IS1 family transposase	pseudo	EKN05_012115	-0.953280126318685	2.8564988074501	0.379144107527259	0.433510031623958	0.363000848294989
EKN05_004470	napB	nitrate reductase cytochrome c-type subunit	CDS	EKN05_004470	0.267349073536288	5.21262550727177	0.379545565257075	0.433853206201494	0.362657188737768
EKN05_020160	atpD	F0F1 ATP synthase subunit beta	CDS	EKN05_020160	-1.49046689872217	3.03041286545979	0.379939390496242	0.434187475341583	0.362322708446063
EKN05_017635	nrdD	anaerobic ribonucleoside-triphosphate reductase	CDS	EKN05_017635	0.131654174623421	7.09491323311393	0.380050910224288	0.434199038842156	0.362311142249655
EKN05_022855	gltB	glutamate synthase large subunit	CDS	EKN05_022855	0.0746138672982233	9.0016039623745	0.380240584042928	0.434299861528893	0.362210309107141
EKN05_000310	cpdA	3'	CDS	EKN05_000310	0.0929491436262561	8.72796284951853	0.383104517129021	0.437337654584502	0.359183128476669
EKN05_014150	allC	allantoate amidohydrolase	CDS	EKN05_014150	-0.0958858828558875	8.04121530190217	0.384275974515915	0.438558028485381	0.357972934148257
EKN05_005525	EKN05_005525	Txe/YoeB family addiction module toxin	CDS	EKN05_005525	-0.263225010008003	5.35771300511257	0.385244752852981	0.439546504587387	0.3569951692427
EKN05_022205	EKN05_022205	DUF2559 family protein	CDS	EKN05_022205	-0.50914388448831	3.65187513805454	0.385543332648126	0.439769992114884	0.35677440822566
EKN05_010485	EKN05_010485	phage gp6-like head-tail connector protein	CDS	EKN05_010485	-0.594484240801906	3.36767500124084	0.385750962061763	0.439889645685345	0.356656260516073
EKN05_014090	EKN05_014090	hypothetical protein	pseudo	EKN05_014090	-0.498240181047081	3.57593777552051	0.385861824829172	0.439898917443694	0.356647106786057
EKN05_015500	EKN05_015500	terminase large subunit	pseudo	EKN05_015500	0.171303929916559	6.23118752416756	0.386207337936249	0.440175624445839	0.356374010991609
EKN05_016085	EKN05_016085	ABC transporter permease	CDS	EKN05_016085	-0.132138482461363	6.84251671815292	0.386573511786101	0.440475725776499	0.356078020173155
EKN05_001245	EKN05_001245	N-acetylmuramoyl-L-alanine amidase	CDS	EKN05_001245	-0.0827556848290158	8.06656301306242	0.387480220641838	0.441391408563008	0.355176124391377
EKN05_003050	EKN05_003050	DUF2633 family protein	CDS	EKN05_003050	-0.136077957037496	6.91518700870922	0.387668577572059	0.441488523713711	0.355080581220245
EKN05_017520	EKN05_017520	transcriptional regulator	CDS	EKN05_017520	0.314139269183079	4.46338997100929	0.388067748086602	0.441825604176238	0.354749119994127
