locus_tag,com_id,description,type,length,n_TIS,n_nz,log2CPM,log2FC,z,FDR
EKN05_020630,rmuC,DNA recombination protein RmuC,CDS,1429,16,8,10.1264424628902,0.421732221090264,0.786922496161777,1.00198898067206
EKN05_020640,ubiJ,ubiquinone biosynthesis protein UbiJ,CDS,607,5,1,6.55475623730566,-0.0285591582209257,-0.0123275232615896,0.897854169902044
EKN05_020665,tatD,3'-5' ssDNA/RNA exonuclease TatD,CDS,784,17,8,9.27735650014548,0.544002068500645,1.07152271923009,0.96414581849668
EKN05_020670,rfaH,transcription/translation regulatory transformer protein RfaH,CDS,490,6,5,8.35936271255113,1.13557628462708,1.42002306003906,0.908423018204703
EKN05_020680,fre,NAD(P)H-flavin reductase,CDS,703,9,4,8.47379332051374,-0.092451504957767,-0.10176034477165,0.881672522272299
EKN05_020685,fadA,acetyl-CoA C-acyltransferase FadA,CDS,1165,13,8,9.55781845498125,-0.628933525557778,-1.18082215084778,0.695500224006571
EKN05_020690,fadB,fatty acid oxidation complex subunit alpha FadB,CDS,2191,26,14,12.1726207286888,-0.731124664736587,-1.53433051184072,0.553991833086744
EKN05_020695,pepQ,Xaa-Pro dipeptidase,CDS,1333,17,11,10.192065258764,0.779808408891384,1.29037532830095,0.97806234997975
EKN05_020700,EKN05_020700,IMPACT family protein,CDS,616,8,4,8.18972499492265,-1.09284437886347,-1.45424840413869,0.584765885731745
EKN05_020740,mobB,molybdopterin-guanine dinucleotide biosynthesis protein B,CDS,529,5,3,5.77578389699754,-0.601321063822684,-0.596185289592904,0.829980730663367
EKN05_020745,mobA,molybdenum cofactor guanylyltransferase MobA,CDS,586,5,3,9.97368413920744,1.00436461335327,1.06526084336525,0.966337848159733
EKN05_020750,EKN05_020750,DUF1040 family protein,CDS,271,4,3,9.92684231813949,-2.47963210152791,-2.63290236033847,0.148217813875905
EKN05_020755,yihE,serine/threonine protein kinase,CDS,988,16,8,11.3829706316732,0.239935333597764,0.457021655734987,0.941150883827136
EKN05_020760,dsbA,thiol:disulfide interchange protein DsbA,CDS,628,32,8,5.39337288388872,-1.72728827812992,-2.29120287477838,0.254044220391841
EKN05_020765,EKN05_020765,DUF945 family protein,pseudo,694,51,26,9.43588767684568,-0.153743682422414,-0.534607220579666,0.842261011996822
EKN05_020775,EKN05_020775,DUF945 family protein,pseudo,745,25,14,9.77978069851815,-0.0261119867578178,-0.0707221760903276,0.886655456641052
EKN05_020780,yihG,acyltransferase,CDS,934,51,29,12.4249791855557,-0.449724111621112,-1.3671265926849,0.626516939413516
EKN05_020785,EKN05_020785,hypothetical protein,CDS,244,10,5,8.42373512176187,-0.872722297609756,-1.10022314455754,0.715054809683142
EKN05_020800,yihI,Der GTPase-activating protein YihI,CDS,511,5,5,9.94423459451751,0.677736292053449,0.860250959770021,0.995516453727094
EKN05_020805,hemN,oxygen-independent coproporphyrinogen III oxidase,CDS,1375,22,9,10.7142969575333,0.374261783464854,0.677566132318569,0.988003174212205
EKN05_020815,glnG,nitrogen regulation protein NR(I),CDS,1411,18,10,9.16806884221681,-0.521356805791331,-1.17817927265225,0.696587727909174
EKN05_020820,ntrB,nitrogen regulation protein NR(II),CDS,1051,9,4,4.91806640474548,-3.46313895132753,-4.01908174757899,0.0026017084025246
EKN05_020830,glnA,glutamate--ammonia ligase,CDS,1387,26,2,7.37310765464654,4.06969844084368,2.19860415539982,0.360638686885694
EKN05_020835,typA,ribosome-dependent GTPase TypA,CDS,1825,25,9,6.20558799865623,-1.05381587126982,-1.64479176934395,0.516035611543615
EKN05_020845,yihL,UTRA domain-containing protein,CDS,712,29,18,9.63604078641494,0.0281112735454816,0.100975112233294,0.896076072843507
EKN05_020850,EKN05_020850,hypothetical protein,CDS,982,67,44,8.02033265543236,0.156254693141081,0.595490874345416,0.988051339617414
EKN05_020855,yihN,MFS transporter,CDS,1267,122,75,9.47994941916589,0.0497242158182872,0.247102003931601,0.927539617724463
EKN05_020860,ompL,porin OmpL,CDS,694,110,60,9.74511221713765,0.626320083491207,2.68610187693795,0.135530432796958
EKN05_020865,yihO,MFS transporter,CDS,1399,183,103,10.057474256349,-0.0351095707845779,-0.216722644704806,0.872016826676185
EKN05_020870,yihP,MFS transporter,CDS,1387,18,7,8.61265248504802,-1.02814816244985,-1.83806421967608,0.432277469773143
EKN05_020875,yihQ,sulfoquinovosidase,CDS,2038,38,21,10.2128748268342,-0.0100704946882436,-0.0312034215421931,0.890905359661607
EKN05_020880,yihR,aldose-1-epimerase,CDS,928,85,42,9.99957052924538,-0.0636468000408821,-0.334097747180066,0.8627185400444
EKN05_020885,EKN05_020885,sulfoquinovose isomerase,CDS,1243,14,9,9.04596046846809,0.429342437430953,0.887564504109893,0.98980768820212
EKN05_020890,yihT,sulfofructosephosphate aldolase,CDS,880,5,4,9.68952843510807,-0.174128242002655,-0.210339758133773,0.870102800673197
EKN05_020895,yihU,sulfolactaldehyde 3-reductase,CDS,898,10,5,11.2925758103821,0.501091268551964,0.608096767173683,0.986291159112469
EKN05_020900,yihV,sulfofructose kinase,CDS,898,9,6,7.75979273997867,-0.532751932571792,-0.863758440817522,0.76958031178478
EKN05_020905,yihW,DeoR/GlpR transcriptional regulator,CDS,787,10,5,10.6887521506278,0.41942102363476,0.569112241042809,0.972745276377338
EKN05_020910,yihX,glucose-1-phosphatase,CDS,601,6,5,10.3583804518967,-0.00776345219445737,-0.00999640286995206,0.898347605595936
EKN05_020915,rbn,virulence factor BrkB family protein,CDS,874,26,20,8.98600610393429,0.154855278951419,0.398593287043661,0.932706376480394
EKN05_020920,dtd,D-tyrosyl-tRNA(Tyr) deacylase,CDS,439,5,1,9.63294300061127,0.531136835473517,0.247241630585025,0.928218741252555
EKN05_020925,yiiD,GNAT family N-acetyltransferase,CDS,991,20,19,9.75108441040831,-0.390725819271478,-1.0473951320486,0.740329354038656
EKN05_020930,EKN05_020930,hypothetical protein,pseudo,190,8,4,6.02877861254925,-0.60926814945542,-0.584709430592417,0.834205094982842
EKN05_020940,EKN05_020940,hypothetical protein,pseudo,719,53,26,10.8586786135376,0.503502011965289,1.70902668747391,0.722977507964297
EKN05_020945,EKN05_020945,transposase,CDS,916,92,47,6.74300898533641,0.263672716453031,1.26259348205727,0.986327502335
EKN05_020950,EKN05_020950,CopG family transcriptional regulator,CDS,220,34,14,10.3808592394652,0.552756342008759,1.28390191160354,0.974718912018287
EKN05_020955,EKN05_020955,hypothetical protein,CDS,244,29,12,10.443197038256,-0.645570684769309,-1.14430422384776,0.704653764355281
EKN05_020960,fdhE,formate dehydrogenase accessory protein FdhE,CDS,931,9,5,10.8309822870011,0.0898914426077094,0.119733272451705,0.897346328022356
EKN05_020965,fdoI,formate dehydrogenase cytochrome b556 subunit,CDS,637,3,2,10.3757510974934,0.713184751903132,0.490452177682293,0.957737906633981
EKN05_020970,fdxH,formate dehydrogenase subunit beta,CDS,904,9,5,8.69531331307701,0.93290576393548,1.11617863859187,0.956169917694258
EKN05_020975,fdnG,formate dehydrogenase-N subunit alpha,CDS,3052,52,35,10.1605516224862,0.203729458851615,0.753598891716468,0.999078278630025
EKN05_020980,fdhD,sulfurtransferase FdhD,CDS,835,10,6,9.47721736419421,-0.730350658847149,-1.24042175276008,0.675938770358334
EKN05_020990,frvR,HTH domain-containing protein,CDS,652,8,7,9.3313119410584,-0.0614554184085238,-0.0883822744469348,0.881544918564001
EKN05_020995,frvX,aminopeptidase,CDS,1072,11,6,9.54209861806548,1.88698019220592,2.24842439989019,0.343972223891279
EKN05_021000,frvB,PTS fructose-like transporter subunit IIBC,CDS,1453,18,12,10.5220293233769,0.629727729177787,1.28514582678606,0.976179278564204
EKN05_021005,frvA,PTS fructose transporter subunit IIA,CDS,448,38,24,11.0532741509948,-0.113624353108349,-0.368107215504747,0.856355294447566
EKN05_021010,rhaM,L-rhamnose mutarotase,CDS,316,33,19,10.0587055045903,-0.27155848754653,-0.779394011582452,0.792001319393807
EKN05_021015,rhaD,rhamnulose-1-phosphate aldolase,pseudo,826,21,15,9.97968612016633,-0.231404677820987,-0.575729805065219,0.837749360718876
EKN05_021020,rhaA,L-rhamnose isomerase,CDS,1261,9,4,9.52738256091368,-0.868625043693631,-0.918998387905938,0.750792934833171
EKN05_021025,rhaB,rhamnulokinase,CDS,1471,17,7,9.75725289601199,-0.406572381600603,-0.71720556787992,0.799175347118138
EKN05_021030,rhaS,HTH-type transcriptional activator RhaS,CDS,838,14,10,9.22734837436169,-0.0135578709162582,-0.0223753538993904,0.893750808387798
EKN05_021035,rhaR,HTH-type transcriptional activator RhaR,pseudo,940,6,2,9.89044285875668,-0.620826300775502,-0.554976708344845,0.838049792595523
EKN05_021040,rhaT,L-rhamnose/proton symporter RhaT,pseudo,1036,14,11,9.50375760729661,-0.0873435710307475,-0.156623819334645,0.877855535269649
EKN05_021045,sodA,superoxide dismutase [Mn],CDS,622,4,1,8.83220793978534,2.34592312513832,1.26118830064893,0.985208971721422
EKN05_021050,kdgT,2-keto-3-deoxygluconate transporter,CDS,946,21,12,9.99753354918852,-0.372824859204128,-0.725740526275705,0.798207161802374
EKN05_021060,EKN05_021060,6-N-hydroxylaminopurine resistance protein,CDS,676,10,8,10.0250702295232,0.231352740799515,0.476129277156993,0.951402269854496
EKN05_021065,cpxA,envelope stress sensor histidine kinase CpxA,CDS,1375,20,14,9.55811274329978,-0.337489650915155,-0.955619294841179,0.751296893577212
EKN05_021070,cpxR,envelope stress response regulator transcription factor CpxR,CDS,700,13,3,7.18971644088359,-6.17210185655514,-6.01034345009206,1.11535804223045e-07
EKN05_021075,cpxP,cell-envelope stress modulator CpxP,CDS,502,5,3,10.4572855404023,-0.231188273564854,-0.258835724600281,0.869817964650253
EKN05_021080,fieF,cation-efflux pump FieF,CDS,904,16,7,9.13881464836574,-0.270645982933167,-0.471603612085051,0.849226055833835
EKN05_021085,pfkA,6-phosphofructokinase,CDS,964,14,6,7.27819064262459,-0.28843729817741,-0.358714361775193,0.859741289694589
EKN05_021090,sbp,sulfate ABC transporter substrate-binding protein,CDS,991,12,9,7.08291566685667,-0.252120335913112,-0.450186940396095,0.852510182297924
EKN05_021095,cdh,CDP-diacylglycerol diphosphatase,CDS,757,7,2,11.7404219688729,3.26052685978508,2.18326022881642,0.371385239995535
EKN05_021105,EKN05_021105,DUF1454 family protein,CDS,601,9,7,9.01905267227335,-0.510716929864775,-0.794957689961588,0.788030219287573
EKN05_021110,EKN05_021110,DUF805 domain-containing protein,pseudo,409,4,1,10.2446181249957,0.199146738054231,0.105594589315686,0.898422872632046
EKN05_021120,treF,alpha,CDS,1651,31,19,10.3789776528005,0.623476531565615,1.84296757760158,0.653877798785691
EKN05_021125,EKN05_021125,DNA-binding response regulator,pseudo,109,3,2,10.1656788938343,-0.115355587157416,-0.0933247239074585,0.880265751399525
EKN05_021135,yhjB,response regulator transcription factor,CDS,604,40,24,9.91130472589212,-0.400761927323422,-1.30377557750913,0.653280320611235
EKN05_021140,yhjC,LysR family transcriptional regulator,CDS,901,22,11,8.6059090525255,-0.00018454020818013,-0.000386175875865223,0.899722688614696
EKN05_021145,yhjD,inner membrane protein YhjD,CDS,1015,11,6,10.2036052501478,-0.700419786181347,-1.11113421000414,0.710833699642271
EKN05_021150,yhjE,MFS transporter,CDS,1324,22,13,9.14677766811042,-0.65491862728675,-1.33326283399727,0.639934069973668
EKN05_021155,EKN05_021155,AsmA family protein,CDS,2062,20,14,10.307286419563,0.668334248471976,1.71142422451905,0.728361414778819
EKN05_021160,pdeH,cyclic-guanylate-specific phosphodiesterase,CDS,769,8,5,11.3114998061245,-0.695056567366842,-1.02534165498686,0.739853008606576
EKN05_021165,kdgK,sugar kinase,CDS,931,14,5,9.04291057658003,-1.08879906196882,-1.54565262747131,0.556201978596087
EKN05_021170,EKN05_021170,insulinase family protein,CDS,1498,18,7,9.61641463385304,-0.492113377312512,-0.78942752380948,0.789712715629936
EKN05_021175,dctA,dicarboxylate/amino acid:cation symporter,CDS,1288,18,10,8.50730600799936,-0.850018605751287,-1.98851394539436,0.368356509976606
EKN05_021180,hmsP,biofilm formation regulator HmsP,CDS,1990,25,19,5.09926123770991,0.270583947046409,0.774205352076576,0.996756218665231
EKN05_021185,bcsC,cellulose biosynthesis protein BcsC,pseudo,1750,16,11,10.9614936699142,0.182225367919644,0.367455379464249,0.93911589375707
EKN05_021190,EKN05_021190,cellulose synthase,pseudo,178,7,7,9.49010780837325,0.0959655494036122,0.147907964010531,0.904917675572382
EKN05_021200,bcsZ,cellulase,CDS,1108,18,15,9.66444845960142,0.180198381387195,0.439111123317507,0.94042716070584
EKN05_021205,bcsB,cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB,CDS,2341,33,22,10.3128104852716,0.317006988072134,0.770070571336357,0.997213184930995
EKN05_021210,bcsA,UDP-forming cellulose synthase catalytic subunit,pseudo,2619,30,19,9.94712276677921,0.347993913507868,1.05115823402048,0.965989556092164
EKN05_021215,bcsQ,cellulose biosynthesis protein BcsQ,CDS,754,15,8,10.2353367924984,0.0396575226314762,0.0658660085882999,0.90021172159674
EKN05_021220,EKN05_021220,hypothetical protein,CDS,190,10,8,10.6106296861407,0.455304456039271,0.980781169967316,0.968532865079824
EKN05_021225,EKN05_021225,hypothetical protein,CDS,508,35,22,7.16677778279171,-0.258751683668558,-0.734364240918385,0.799198587925346
EKN05_021235,bcsE,cellulose biosynthesis protein BcsE,CDS,1108,23,17,9.95527500452635,-0.364552445839671,-1.13774091950427,0.703647955600321
EKN05_021245,bcsG,cellulose biosynthesis protein BcsG,CDS,1681,22,12,9.4115209770806,-0.359190669720207,-1.01497974549183,0.74123751985925
EKN05_021255,EKN05_021255,integrase,pseudo,364,3,2,10.5340726581048,-1.38003735256812,-1.04551580697317,0.738884456290144
EKN05_021275,yhjV,transporter,CDS,1273,97,61,9.00269069007181,-0.107075527509242,-0.560548919557974,0.837870021096787
EKN05_021280,dppF,dipeptide ABC transporter ATP binding subunit DppF,CDS,1006,9,4,11.548585801746,-0.136226407101188,-0.170789867977846,0.876108075121501
EKN05_021285,dppD,dipeptide ABC transporter ATP-binding protein,CDS,985,12,10,9.1101481332161,-0.47310659149632,-0.884367772127869,0.759820608888613
EKN05_021290,dppC,dipeptide ABC transporter permease DppC,CDS,904,7,6,11.408843698089,0.0780411455418476,0.123720180345397,0.898230298024739
EKN05_021295,dppB,dipeptide ABC transporter permease DppB,CDS,1021,18,8,9.53241083022945,0.200127770682035,0.331761675328158,0.938196329453007
EKN05_021300,EKN05_021300,hypothetical protein,CDS,229,5,2,9.41844805713378,0.538730460821236,0.405814128760677,0.938869899034009
EKN05_021305,dppA,dipeptide ABC transporter substrate-binding protein DppA,CDS,1609,26,13,10.5182544803938,-1.19512424378729,-2.65550273700646,0.142292448999396
EKN05_021315,eptB,kdo(2)-lipid A phosphoethanolamine 7''-transferase,CDS,1693,45,25,8.5952217450939,0.146215699699056,0.401239236543541,0.93196498728174
EKN05_021320,yhjX,MFS transporter,CDS,1210,16,13,8.93183609081871,-0.986998171798571,-2.9406286608401,0.0753873206904237
EKN05_021325,yhjY,autotransporter outer membrane beta-barrel domain-containing protein,CDS,700,19,12,10.6044336011177,-1.28493273143015,-2.94328977181599,0.0773495605765639
EKN05_021330,tag,DNA-3-methyladenine glycosylase I,CDS,565,5,1,9.14376823225329,-0.0110121273144816,-0.00648794853851802,0.899689296850755
EKN05_021335,EKN05_021335,N-acetyltransferase,CDS,442,10,7,9.82340872344136,0.317317888853446,0.533396024398931,0.972144193272559
EKN05_021340,bisC,molybdopterin guanine dinucleotide-containing S/N-oxide reductase,CDS,2335,31,12,10.7627183239029,-0.565695152482971,-1.27063344729149,0.662833244124754
EKN05_021345,yiaD,OmpA family lipoprotein,CDS,652,14,7,10.4260807396584,-0.132871347648849,-0.200698083055618,0.873071746032011
EKN05_021350,ghrB,glyoxylate/hydroxypyruvate reductase GhrB,CDS,976,19,14,10.1712631388307,-0.543841929351106,-1.28807036273262,0.655360293107316
EKN05_021355,EKN05_021355,DUF3053 domain-containing protein,CDS,712,25,17,10.5325706485696,-0.585224193903965,-1.6125846029757,0.529879843170105
EKN05_021360,yiaG,HTH-type transcriptional regulator,CDS,292,8,4,9.78789112574884,-0.686840419108979,-0.747060317901228,0.794610075213141
EKN05_021365,cspA,RNA chaperone/antiterminator CspA,CDS,214,10,8,3.56634670521287,0.645028231433935,1.14584746819253,0.960597546457543
EKN05_021370,hokA,type I toxin-antitoxin system toxin HokA,CDS,154,8,4,11.389722592874,0.55053459164579,0.646674323530889,0.990374248563897
EKN05_021385,EKN05_021385,efflux RND transporter periplasmic adaptor subunit,CDS,919,15,10,10.4454940312191,0.219239151888691,0.475168172838926,0.950287278573188
EKN05_021390,EKN05_021390,hypothetical protein,CDS,280,12,8,10.5637763232313,0.546603247659367,1.13150237494956,0.958703226012459
EKN05_021395,gadE,acid resistance transcriptional activator GadE,CDS,529,24,14,10.6367177571765,-0.734938429077176,-1.45328437035928,0.583553682491638
EKN05_021400,hdeD,HdeD family acid-resistance protein,CDS,574,43,27,10.4007765193125,0.151011218014971,0.500781768472309,0.964343186886994
EKN05_021405,hdeA,acid-activated periplasmic chaperone HdeA,CDS,334,61,31,9.23872450990303,0.0592457866838982,0.192833275599478,0.913004769124674
EKN05_021410,hdeB,acid-activated periplasmic chaperone HdeB,CDS,328,9,7,8.71970712272563,0.0078333651961389,0.0106725291564564,0.902712246708531
EKN05_021415,EKN05_021415,MgtC/SapB family protein,pseudo,648,77,41,6.48030812781467,0.310467251451784,1.20912521471972,0.985774133961661
EKN05_021420,EKN05_021420,helix-turn-helix transcriptional regulator,CDS,532,74,51,9.61898130583473,0.128335802979302,0.870970845872353,0.997727231679937
EKN05_021425,slp,outer membrane lipoprotein Slp,CDS,568,128,75,10.8027289902199,0.165011130691757,0.893287584748169,0.995521346855145
EKN05_021430,EKN05_021430,hypothetical protein,CDS,1225,17,8,6.86479421059505,2.89924716764567,3.7774893697717,0.00680223292584966
EKN05_021435,EKN05_021435,permease,CDS,964,55,30,9.27131363287363,-0.327218383571546,-1.15164144482695,0.704842978063798
EKN05_021445,EKN05_021445,ArsR family transcriptional regulator,CDS,298,9,7,7.81229415813845,-0.616717505299051,-1.02192378779956,0.738523956566675
EKN05_021450,arsC,arsenate reductase,CDS,427,10,6,9.98171721762117,0.502565702883752,0.792981092498725,0.998999514605838
EKN05_021455,arsB,arsenite/antimonite:H(+) antiporter ArsB,CDS,1291,18,11,10.2895285880047,0.102163655838279,0.233092992043542,0.922484188251905
EKN05_021460,arsR,arsenical resistance operon transcriptional regulator ArsR,CDS,355,6,3,3.21663063908158,0.00224521579780913,0.00230898577179937,0.899558369122279
EKN05_021470,gorA,glutathione-disulfide reductase,CDS,1354,15,10,11.0414495191052,-0.367129099182698,-0.747379652671027,0.795630089004932
EKN05_021475,EKN05_021475,23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ,CDS,844,16,8,10.332321356579,-0.346903236056956,-0.663198757940166,0.814866801466505
EKN05_021480,prlC,oligopeptidase A,CDS,2044,23,13,5.24776193068255,-0.148415809636411,-0.343206383413237,0.862076096958911
EKN05_021485,rsmJ,16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ,CDS,754,7,2,9.5868331386113,0.917259736217039,0.683859770932581,0.994929223352309
EKN05_021490,dtpB,dipeptide/tripeptide permease DtpB,pseudo,1471,30,17,11.0722856089862,0.684282520801483,1.7376841123289,0.715718460394439
EKN05_021495,EKN05_021495,hypothetical protein,pseudo,189,11,4,10.9850325753465,0.212602033353082,0.262629963144082,0.931459609654653
EKN05_021500,uspA,universal stress protein UspA,CDS,436,10,6,9.73877022381371,0.771253948646433,1.20324342416929,0.982790355964318
EKN05_021505,uspB,universal stress protein UspB,CDS,337,9,7,9.41789066748639,-0.521524158416074,-0.918200779687802,0.750132366832568
EKN05_021515,EKN05_021515,NAD(P)/FAD-dependent oxidoreductase,CDS,1195,50,30,9.77246445469934,-0.0155747585834209,-0.057570762987892,0.88753817423034
EKN05_021530,EKN05_021530,ligase,CDS,1276,69,38,9.91941408861225,-0.868957584900556,-3.22264769825814,0.0346894259879562
EKN05_021535,EKN05_021535,LuxR family transcriptional regulator,CDS,736,113,59,11.013268477907,0.263151182195749,1.43243044065925,0.915632201109517
EKN05_021540,EKN05_021540,pili assembly chaperone protein SafB,CDS,763,90,58,11.3253864534035,0.265356341565748,1.44408356108315,0.916459093932655
EKN05_021545,EKN05_021545,fimbrial biogenesis outer membrane usher protein,CDS,1051,159,100,9.01679513781975,0.194602970022951,1.15413769679913,0.966969112609827
EKN05_021550,EKN05_021550,hypothetical protein,CDS,289,54,26,7.6734934603879,0.0679230924115811,0.218452277053138,0.915908357394533
EKN05_021560,EKN05_021560,fimbrial biogenesis outer membrane usher protein,CDS,1150,159,84,10.1946735112176,-0.153599412918325,-1.00919746525666,0.740928639598884
EKN05_021565,EKN05_021565,hypothetical protein,CDS,514,126,71,8.24435152494035,-0.153211327952326,-0.723470345150922,0.799252249687764
EKN05_021570,EKN05_021570,response regulator transcription factor,CDS,730,61,20,5.93809455204384,2.70180713782481,8.28922377747645,7.58659830857717e-14
EKN05_021575,EKN05_021575,transcriptional regulator,CDS,766,23,10,3.12980811875949,0.370784167068791,0.680978375648891,0.989614324407393
EKN05_021580,EKN05_021580,hypothetical protein,CDS,517,37,18,8.01208595647241,0.726575125925143,1.60014396247232,0.82866004593061
EKN05_021585,EKN05_021585,DUF2776 family protein,pseudo,921,119,68,10.0741532867263,1.10574928600422,4.36588779242225,0.000991336448499837
EKN05_021590,EKN05_021590,DUF4049 domain-containing protein,CDS,1591,36,10,10.3641245154315,2.43886153967238,3.34582352872414,0.0266345285920163
EKN05_021595,EKN05_021595,DUF4049 domain-containing protein,CDS,1624,91,47,5.75355718426093,0.625803598666569,2.29588246478577,0.324288902810689
EKN05_021600,EKN05_021600,HlyD family secretion protein,CDS,1069,13,9,10.0232034436655,0.373602471831167,0.615375748710181,0.984258131271416
EKN05_021605,rbbA,ribosome-associated ATPase,CDS,2737,29,21,9.82887150082047,-0.174077026328703,-0.572717520218396,0.837739398727697
EKN05_021610,yhhJ,ABC-2 transporter permease,CDS,1126,15,8,11.1270651936252,0.578148496075925,1.11341809762486,0.955258180247217
EKN05_021615,EKN05_021615,type II toxin-antitoxin system HicA family toxin,CDS,277,10,7,7.80287823989213,-0.325635747111691,-0.51269649986877,0.84344102708708
EKN05_021620,EKN05_021620,type II toxin-antitoxin system HicB family antitoxin,CDS,361,37,16,6.75609091900992,-0.102226052398798,-0.257260709785535,0.870217885875201
EKN05_021625,nikR,nickel-responsive transcriptional regulator NikR,CDS,403,20,10,11.2592019670775,0.507835146520599,0.974668638055029,0.962492297222368
EKN05_021630,nikE,nickel import ATP-binding protein NikE,CDS,808,9,5,9.70907044901826,-0.976580470908312,-1.41096009499364,0.607064364003526
EKN05_021640,nikC,nickel ABC transporter permease subunit NikC,CDS,835,11,5,10.95906065496,0.787350818565152,1.09233110153544,0.969858507278465
EKN05_021645,nikB,nickel ABC transporter permease subunit NikB,CDS,946,6,2,8.49286679413838,-6.36780343885173,-4.76590642141475,9.87468031521352e-05
EKN05_021650,nikA,nickel ABC transporter,CDS,1576,14,7,10.5793778313593,0.529596758517368,0.938618742452557,0.983280253353134
EKN05_021655,acpT,4'-phosphopantetheinyl transferase AcpT,CDS,589,8,5,10.7053100250581,2.1371940066225,2.34963959500804,0.297779688731337
EKN05_021660,EKN05_021660,AI-2E family transporter,CDS,1051,24,14,7.55889617870837,0.474553614622332,1.06459135580429,0.964916048043194
EKN05_021665,yhhS,MFS transporter,CDS,1219,11,5,9.04478609295724,0.486380107220019,0.681161964497727,0.990868066325643
EKN05_021670,dcrB,phage sensitivity protein DcrB,CDS,559,5,1,9.1198332356764,0.0220030470118618,0.00969193285480853,0.902190373515231
EKN05_021675,EKN05_021675,7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter,CDS,667,9,6,9.56433462167371,-0.820739109896445,-1.54467151868463,0.556046298027856
EKN05_021685,zntA,Zn(II)/Cd(II)/Pb(II) translocating P-type ATPase ZntA,CDS,2200,16,8,8.29798071237723,-0.106162806491624,-0.182108451926617,0.875325332938972
EKN05_021690,EKN05_021690,lysoplasmalogenase,CDS,628,11,7,9.38203322978484,0.494268042356079,0.874383562360011,0.996783549763135
EKN05_021695,yhhM,DUF2500 domain-containing protein,CDS,361,6,4,10.2631651845779,1.65793792751439,2.15746380768826,0.374759638751525
EKN05_021700,EKN05_021700,DUF1145 family protein,CDS,271,4,2,7.57954733604295,-3.05469034482625,-2.45313897895518,0.194688201811536
EKN05_021705,rsmD,16S rRNA (guanine(966)-N(2))-methyltransferase,CDS,598,4,4,9.15116125986611,0.0227503630430425,0.0238008690724204,0.901190018545061
EKN05_021730,livJ,branched-chain amino acid ABC transporter substrate-binding protein,CDS,1105,10,8,11.3646197422449,0.335271507289788,0.524557461036484,0.97498746071408
EKN05_021735,panM,aspartate 1-decarboxylase autocleavage activator PanM,CDS,385,10,4,9.74472453796449,-1.00404866313932,-1.12192148501174,0.711495235131748
EKN05_021740,livk,high-affinity branched-chain amino acid ABC transporter substrate-binding protein LivK,CDS,1111,27,19,9.15033153335055,0.456970768811497,1.22428546549801,0.99988500369548
EKN05_021745,livH,high-affinity branched-chain amino acid ABC transporter permease LivH,CDS,928,10,6,6.58820083892549,-0.976436201404223,-1.85458795151781,0.427511758324276
EKN05_021750,livM,high-affinity branched-chain amino acid ABC transporter permease LivM,CDS,1279,12,6,8.59717307962213,0.560416331328359,0.74997483116527,0.995622962446743
EKN05_021755,livG,high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG,CDS,769,12,8,9.32171250723254,0.22602053992839,0.394345795445954,0.934095055752868
EKN05_021760,livF,high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivF,CDS,715,5,4,13.4324883762759,0.365612826694724,0.364478899040629,0.936482418463685
EKN05_021765,ugpB,sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB,CDS,1318,15,10,10.9947661251684,-0.140691331848483,-0.278736444117716,0.875502641556579
EKN05_021770,ugpA,sn-glycerol-3-phosphate ABC transporter permease UgpA,CDS,889,4,2,10.8819990366808,1.98884888904309,1.59851286034293,0.826702483967634
EKN05_021775,ugpE,sn-glycerol-3-phosphate ABC transporter permease UgpE,CDS,847,3,2,9.95229391413625,-1.22887320887881,-0.916581683012887,0.748847291955257
EKN05_021785,ugpQ,glycerophosphodiester phosphodiesterase,CDS,745,7,4,10.5694067959147,0.566848587168162,0.657817741719579,0.98798431212014
EKN05_021790,EKN05_021790,DUF2756 family protein,CDS,442,4,3,9.75712164973199,0.0258565576008282,0.0275998656151373,0.902141991397971
EKN05_021795,ggt,gamma-glutamyltransferase,CDS,1744,21,14,10.3297268867623,-0.113261587440318,-0.262491604806886,0.872321873648744
EKN05_021800,yhhY,N-acetyltransferase,CDS,490,5,3,10.8471998946401,0.160528677199715,0.135253435580434,0.900598140462093
EKN05_021805,yhhX,oxidoreductase,CDS,1039,15,9,11.6243282497168,-0.411096673248831,-0.696001575590872,0.802253457053091
EKN05_021810,EKN05_021810,pirin family protein,CDS,697,13,8,11.1731377839381,-0.216083977834267,-0.339776110065411,0.862142830843648
EKN05_021815,gntR,HTH-type transcriptional regulator GntR,CDS,997,12,12,13.0849788679508,-0.790943850564486,-2.12553787053216,0.327175886610481
EKN05_021820,gntK,gluconokinase,CDS,529,10,5,3.97994384643466,-0.548150538090721,-0.731229354589928,0.798461977387558
EKN05_021825,gntU,gluconate transporter,pseudo,1341,13,5,9.04577644606172,-0.185213910696846,-0.301622368983993,0.874541802601296
